9638567	180681167	03/09/2018	03/09/2018	10:00:00	03/09/2018	11:00:00	211			2525 PIEDMONT RD NE @HOME DEPOT	0630	2303		1	Day	Fri		LARCENY-NON VEHICLE	Lindbergh/Morosgo	B	-84.365210000000005	33.823999999999998
9638568	180681217	03/09/2018	03/08/2018	21:00:00	03/09/2018	10:45:00	608			804 SPRINGDALE RD NE	0640	2305		1	Morn	Fri	20	LARCENY-FROM VEHICLE	Druid Hills	N	-84.344999999999999	33.776499999999999
9638569	180681224	03/09/2018	03/09/2018	11:00:00	03/09/2018	11:20:00	102			835 MARTIN L KING JR DR NW	0630	2303		1	Day	Fri	8	LARCENY-NON VEHICLE	Vine City	L	-84.414569999999998	33.755040000000001
9638570	180681274	03/09/2018	03/09/2018	11:30:00	03/09/2018	12:20:00	109			2421 BAKER RD NW	0670	2308		1	Day	Fri	20	LARCENY-NON VEHICLE	Center Hill	J	-84.466750000000005	33.769730000000003
9638571	180681305	03/09/2018	03/05/2018	20:00:00	03/05/2018	20:30:00	213			1784 NOBLE DR NE	0640	2305		1	Eve	Mon		LARCENY-FROM VEHICLE	Morningside/Lenox Park	F	-84.342160000000007	33.80341
9638572	180681354	03/09/2018	02/25/2018	20:15:00	02/25/2018	20:20:00	509			265 PEACHTREE CENTER AVE NE @MARIOTT MARQUIS	0690	2399		1	Eve	Sun		LARCENY-NON VEHICLE	Downtown	M	-84.384960000000007	33.761580000000002
9638573	180681423	03/09/2018	03/08/2018	13:42:00	03/08/2018	13:42:00	206		C300	262 BUCKHEAD AVE NE	0630	2303		1	Day	Thu	24	LARCENY-NON VEHICLE	Buckhead Village	B	-84.379270000000005	33.838270000000001
9638574	180681475	03/09/2018	03/09/2018	12:45:00	03/09/2018	13:00:00	108		3006	2423 MARTIN L KING JR DR NW	0640	2305		1	Day	Fri	18	LARCENY-FROM VEHICLE	Florida Heights	I	-84.466229999999996	33.751829999999998
9638575	180681502	03/09/2018	03/09/2018	11:30:00	03/09/2018	13:10:00	209			4660 CLUB VALLEY DR NE	0640	2305		1	Day	Fri	13	LARCENY-FROM VEHICLE	Brookhaven	B	-84.348339999999993	33.87961
9638576	180681636	03/09/2018	03/09/2018	14:15:00	03/09/2018	14:17:00	205			857 COLLIER RD NW	0640	2305		1	Day	Fri	18	LARCENY-FROM VEHICLE	Wildwood (NPU-C)	C	-84.416060000000002	33.810360000000003
9638577	180681652	03/09/2018	03/09/2018	15:09:00	03/09/2018	16:30:00	404			1700 ALVARADO TERRACE SW	0690	2399		1	Eve	Fri	20	LARCENY-NON VEHICLE	Westview	T	-84.443470000000005	33.734749999999998
9638578	180681685	03/09/2018	03/07/2018	17:30:00	03/09/2018	13:00:00	206			2911 PHARR COURT SOUTH NW	0710	2404		1	Unk	Unk	13	AUTO THEFT	Peachtree Heights West	B	-84.384929999999997	33.834679999999999
9638579	180681714	03/09/2018	03/07/2018	23:00:00	03/08/2018	02:00:00	504			320 LUCKIE ST	0430	1315		1	Morn	Thu	3	AGG ASSAULT	Downtown	M	-84.396370000000005	33.763199999999998
9638580	180681895	03/09/2018	03/09/2018	15:00:00	03/09/2018	16:10:00	207			1456 NORTHSIDE DR NW	0640	2305		1	Eve	Fri	18	LARCENY-FROM VEHICLE	Berkeley Park	D	-84.408479999999997	33.79421
9638581	180681928	03/09/2018	03/09/2018	15:30:00	03/09/2018	16:22:00	204			1801 HOWELL MILL RD NW	0630	2303	10	1	Eve	Fri	8	LARCENY-NON VEHICLE	Berkeley Park	D	-84.412779999999998	33.803879999999999
9638582	180681946	03/09/2018	03/09/2018	16:30:00	03/09/2018	17:30:00	503			950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE	0630	2303	10	1	Eve	Fri	12	LARCENY-NON VEHICLE	Midtown	E	-84.387469999999993	33.780140000000003
9638583	180681955	03/09/2018	02/26/2018	00:00:00	02/26/2018	00:01:00	303		4	561 FORMWALT ST SW	0690	2399		1	Morn	Mon	26	LARCENY-NON VEHICLE	Mechanicsville	V	-84.395880000000005	33.739289999999997
9638584	180682236	03/09/2018	03/09/2018	18:00:00	03/09/2018	18:29:00	407			515 FAIRBURN RD SW	0670	2308		1	Eve	Fri	20	LARCENY-NON VEHICLE	Fairburn Mays	H	-84.510260000000002	33.740000000000002
9638585	180682269	03/09/2018	03/09/2018	18:40:00	03/09/2018	18:47:00	113		203	1212 JAMES JACKSON PKWY NW	0531	2202A		1	Eve	Fri	26	BURGLARY-RESIDENCE	Monroe Heights	G	-84.474159999999998	33.793329999999997
9638586	180682383	03/09/2018	03/09/2018	19:00:00	03/09/2018	19:30:00	611			2315 GLENWOOD AVE SE	0640	2305		1	Eve	Fri	23	LARCENY-FROM VEHICLE	East Lake	O	-84.311490000000006	33.739840000000001
9638587	180682389	03/09/2018	03/09/2018	19:39:00	03/09/2018	19:39:00	112		402	2798 PEEK RD NW	0511	2202		0	Eve	Fri	26	BURGLARY-RESIDENCE	Collier Heights	I	-84.478149999999999	33.777430000000003
9638588	180682410	03/09/2018	03/09/2018	19:49:00	03/09/2018	20:30:00	404			645 CASCADE AVE SW	0670	2308		1	Eve	Fri	24	LARCENY-NON VEHICLE	Westview	T	-84.43553	33.737830000000002
9638589	180682426	03/09/2018	03/09/2018	20:00:00	03/09/2018	20:03:00	211			2625 PIEDMONT RD NE	0630	2303	10	1	Eve	Fri	8	LARCENY-NON VEHICLE	Lindbergh/Morosgo	B	-84.365319999999997	33.827419999999996
9638590	180682462	03/09/2018	03/09/2018	20:19:00	03/09/2018	20:19:00	211			638 MOROSGO DR NE	0710	2404		2	Eve	Fri		AUTO THEFT	Lindbergh/Morosgo	B	-84.367019999999997	33.823689999999999
9638591	180682470	03/09/2018	03/09/2018	20:26:00	03/09/2018	20:26:00	208		205	3334 PEACHTREE RD NE	0630	2303		1	Eve	Fri	8	LARCENY-NON VEHICLE	North Buckhead	B	-84.368440000000007	33.846240000000002
9638592	180682488	03/09/2018	03/09/2018	20:20:00	03/09/2018	20:45:00	612			450 MORELAND AVE SE	0312	1201		1	Eve	Fri	21	ROBBERY-COMMERCIAL	East Atlanta	W	-84.348820000000003	33.741790000000002
9638593	180682522	03/09/2018	03/09/2018	13:43:00	03/09/2018	13:43:00	211			2625 PIEDMONT RD NE	0630	2303		1	Day	Fri	8	LARCENY-NON VEHICLE	Lindbergh/Morosgo	B	-84.365319999999997	33.827419999999996
9638594	180682663	03/09/2018	03/09/2018	21:50:00	03/09/2018	21:53:00	501			270 17TH ST NW	0670	2308		1	Eve	Fri	26	LARCENY-NON VEHICLE	Atlantic Station	E	-84.397760000000005	33.79072
9638595	180682766	03/09/2018	03/09/2018	14:00:00	03/09/2018	22:30:00	401		215	717 LEE ST SW	0521	2204		1	Eve	Fri	20	BURGLARY-RESIDENCE	West End	T	-84.414209999999997	33.73516
9638596	180682836	03/09/2018	03/09/2018	21:00:00	03/09/2018	22:30:00	604			314 AUBURN AVE NE	0670	2308		1	Eve	Fri	24	LARCENY-NON VEHICLE	Sweet Auburn	M	-84.377340000000004	33.755679999999998
9638597	180682851	03/09/2018	03/09/2018	23:40:00	03/09/2018	23:50:00	508			133 CARNEGIE WAY NW @CARNEGIE BUILDING	0640	2305		1	Morn	Fri	13	LARCENY-FROM VEHICLE	Downtown	M	-84.388099999999994	33.758090000000003
9638420	180652177	03/09/2018	03/04/2018	23:00:00	03/04/2018	23:45:00	505			160 PONCE DE LEON AVE NE	0640	2305		1	Morn	Sun	23	LARCENY-FROM VEHICLE	Midtown	E	-84.382109999999997	33.772820000000003
9637998	180582168	03/09/2018	02/28/2018	15:00:00	02/28/2018	15:00:00	208			3242 PEACHTREE RD NE	0660	2317		1	Eve	Wed	18	LARCENY-NON VEHICLE	Buckhead Forest	B	-84.373109999999997	33.844250000000002
9638488	180670008	03/08/2018	03/07/2018	20:30:00	03/08/2018	00:03:00	507			203 PETERS ST SW	0640	2305		2	Eve	Wed	13	LARCENY-FROM VEHICLE	Castleberry Hill	M	-84.400210000000001	33.749110000000002
9638489	180670010	03/08/2018	03/08/2018	00:00:00	03/08/2018	00:15:00	504			850 NORTHSIDE DR NW	0630	2303		1	Morn	Thu		LARCENY-NON VEHICLE	Marietta Street Artery	E	-84.407730000000001	33.77807
9638490	180670035	03/08/2018	03/07/2018	23:00:00	03/08/2018	00:15:00	206			2989 N FULTON DR NE	0640	2305		1	Morn	Wed	21	LARCENY-FROM VEHICLE	Garden Hills	B	-84.377399999999994	33.83634
9638491	180670053	03/08/2018	03/08/2018	00:30:00	03/08/2018	00:40:00	212			1874 PIEDMONT AVE NE	0640	2305		1	Morn	Thu	18	LARCENY-FROM VEHICLE	Piedmont Heights	F	-84.367689999999996	33.807980000000001
9638492	180670133	03/08/2018	03/08/2018	01:15:00	03/08/2018	01:25:00	402			1360 DONNELLY AVE SW	0311	1204		1	Morn	Thu	13	ROBBERY-PEDESTRIAN	West End	T	-84.432280000000006	33.73603
9638493	180670206	03/08/2018	03/08/2018	01:30:00	03/08/2018	02:00:00	604			327 EDGEWOOD AVE SE	0670	2308		1	Morn	Thu	3	LARCENY-NON VEHICLE	Sweet Auburn	M	-84.376900000000006	33.754159999999999
9638494	180670245	03/08/2018	03/07/2018	23:20:00	03/08/2018	02:58:00	303			599 WHITEHALL ST SW	0640	2305		1	Morn	Thu	13	LARCENY-FROM VEHICLE	Pittsburgh	V	-84.407560000000004	33.74277
9638495	180670263	03/08/2018	03/08/2018	03:03:00	03/08/2018	03:13:00	208			3180 PEACHTREE RD NE	0640	2305		2	Morn	Thu	18	LARCENY-FROM VEHICLE	Buckhead Forest	B	-84.375900000000001	33.841830000000002
9638496	180670398	03/08/2018	03/08/2018	05:10:00	03/08/2018	05:20:00	207			1695 NORTHSIDE DR NW	0710	2404		1	Morn	Thu		AUTO THEFT	Loring Heights	E	-84.407420000000002	33.801070000000003
9638497	180670505	03/08/2018	03/08/2018	07:00:00	03/08/2018	08:00:00	301			703 ERIN AVE SW	0710	2404		1	Day	Thu	20	AUTO THEFT	Capitol View	X	-84.410719999999998	33.719769999999997
9638498	180670528	03/08/2018	03/08/2018	04:30:00	03/08/2018	07:44:00	303			416 RAWSON ST SW	0311	1212		1	Morn	Thu	26	ROBBERY-PEDESTRIAN	Mechanicsville	V	-84.401470000000003	33.742550000000001
9638499	180670678	03/08/2018	03/08/2018	06:00:00	03/08/2018	06:04:00	403			1193 LEE ST SW	0710	2404		1	Morn	Thu	7	AUTO THEFT	Oakland City	S	-84.423019999999994	33.722610000000003
9638500	180670703	03/08/2018	03/07/2018	10:31:00	03/08/2018	05:00:00	611			2877 ALEXA AVE SE	0640	2305		1	Unk	Wed	20	LARCENY-FROM VEHICLE	East Lake	O	-84.292730000000006	33.742809999999999
9638501	180670804	03/08/2018	03/08/2018	09:35:00	03/08/2018	09:43:00	307			357 S BEND AVE SE	0710	2404		1	Day	Thu		AUTO THEFT	Lakewood Heights	Y	-84.376890000000003	33.704529999999998
9638502	180670853	03/08/2018	03/05/2018	14:00:00	03/07/2018	11:30:00	104			259 MATHEWSON PL SW	0511	2202		1	Unk	Unk	20	BURGLARY-RESIDENCE	Mozley Park	K	-84.436599999999999	33.747970000000002
9638503	180670890	03/08/2018	03/07/2018	08:30:00	03/07/2018	17:30:00	407		A	3330 MARTIN L KING JR DR SW	0690	2399		1	Day	Wed	23	LARCENY-NON VEHICLE	Adamsville	H	-84.497450000000001	33.754300000000001
9638504	180670928	03/08/2018	03/08/2018	10:34:00	03/08/2018	11:00:00	308			1086 NATHAN DR	0420	1315K		1	Day	Thu	20	AGG ASSAULT	Rebel Valley Forest	Z	-84.357010000000002	33.687469999999998
9638505	180670964	03/08/2018	03/08/2018	10:30:00	03/08/2018	10:50:00	102			835 MARTIN L KING JR DR NW	0630	2303		1	Day	Thu	8	LARCENY-NON VEHICLE	Vine City	L	-84.414569999999998	33.755040000000001
9638506	180671018	03/08/2018	03/08/2018	10:50:00	03/08/2018	11:10:00	213			1720 N ROCK SPRINGS RD NE	0640	2305		1	Day	Thu	18	LARCENY-FROM VEHICLE	Morningside/Lenox Park	F	-84.364279999999994	33.801499999999997
9638507	180671110	03/08/2018	03/05/2018	06:00:00	03/08/2018	11:55:00	211			2400 PARKLAND DR NE	0660	2317	10	1	Unk	Unk	26	LARCENY-NON VEHICLE	Lindbergh/Morosgo	B	-84.365020000000001	33.820059999999998
9638508	180671185	03/08/2018	03/08/2018	12:15:00	03/08/2018	12:34:00	402			1235 LADD ST SW	0430	1315		1	Day	Thu	20	AGG ASSAULT	Bush Mountain	S	-84.428240000000002	33.727440000000001
9638509	180671281	03/08/2018	03/07/2018	11:00:00	03/07/2018	16:00:00	204			1775 HOWELL MILL RD NW	0640	2305		1	Day	Wed	2	LARCENY-FROM VEHICLE	Berkeley Park	D	-84.414339999999996	33.802700000000002
9638510	180671385	03/08/2018	03/07/2018	03:00:00	03/07/2018	10:00:00	102			799 CHESTNUT PL NW	0430	1315		1	Morn	Wed		AGG ASSAULT	Vine City	L	-84.413640000000001	33.761330000000001
9638511	180671402	03/08/2018	03/08/2018	13:00:00	03/08/2018	15:00:00	312			3093 EMPIRE BLVD SW	0511	2202		1	Day	Thu	20	BURGLARY-RESIDENCE	Glenrose Heights	Z	-84.393550000000005	33.670250000000003
9638512	180671450	03/08/2018	03/08/2018	13:46:00	03/08/2018	14:48:00	203			1133 HUFF RD NW	0640	2305		1	Day	Thu	18	LARCENY-FROM VEHICLE	Blandtown	D	-84.425569999999993	33.78978
9638513	180671451	03/08/2018	03/08/2018	08:30:00	03/08/2018	10:20:00	508			30 IVAN ALLEN JR BLVD NW	0640	2305		1	Day	Thu	18	LARCENY-FROM VEHICLE	Downtown	M	-84.388400000000004	33.76444
9638514	180671455	03/08/2018	03/05/2018	15:00:00	03/08/2018	14:50:00	212			2336 ARMAND RD NE	0511	2202		1	Unk	Unk	20	BURGLARY-RESIDENCE	Lindridge/Martin Manor	F	-84.358930000000001	33.8187
9638515	180671477	03/08/2018	02/13/2018	00:00:00	02/27/2018	15:00:00	210			3393 PEACHTREE RD NE @LENOX MALL	0522	2205		1	Unk	Unk	24	BURGLARY-NONRES	Lenox	B	-84.362120000000004	33.846760000000003
9638516	180671507	03/08/2018	03/08/2018	14:15:00	03/08/2018	15:50:00	602			1062 WASHITA AVE	0640	2305		1	Eve	Thu	13	LARCENY-FROM VEHICLE	Inman Park	N	-84.352180000000004	33.763109999999998
9638517	180671531	03/08/2018	03/08/2018	13:45:00	03/08/2018	14:15:00	206			3241 W ANDREWS DR NW	0690	2399		1	Day	Thu	20	LARCENY-NON VEHICLE	Peachtree Heights West	B	-84.393469999999994	33.84337
9638518	180671558	03/08/2018	03/08/2018	15:33:00	03/08/2018	15:57:00	609			1275 CAROLINE ST NE @TARGET - CAROLINE	0630	2303	10	1	Eve	Thu	8	LARCENY-NON VEHICLE	Edgewood	O	-84.346190000000007	33.756740000000001
9638519	180671560	03/08/2018	03/08/2018	15:20:00	03/08/2018	15:34:00	412		637	2105 SOUTHWOOD BLVD SW @SOUTHWOOD VISTA APTS	0315	1207		2	Eve	Thu	26	ROBBERY-RESIDENCE	Ben Hill Terrace	P	-84.519279999999995	33.696869999999997
9638520	180671698	03/08/2018	03/07/2018	17:20:00	03/07/2018	19:09:00	206			100 BAGLEY ST NE	0640	2305		1	Eve	Wed	18	LARCENY-FROM VEHICLE	Garden Hills	B	-84.373909999999995	33.836289999999998
9638521	180671702	03/08/2018	03/08/2018	16:25:00	03/08/2018	16:25:00	511			35 FORSYTH ST SW	0690	2399		1	Eve	Thu	13	LARCENY-NON VEHICLE	Downtown	M	-84.393119999999996	33.753430000000002
9638522	180671737	03/08/2018	03/08/2018	16:00:00	03/08/2018	16:38:00	110		240	1021 HARWELL RD NW	0710	2404		1	Eve	Thu	26	AUTO THEFT	Collier Heights	I	-84.492829999999998	33.782299999999999
9638523	180671828	03/08/2018	03/07/2018	16:30:00	03/07/2018	17:00:00	402			590 CASCADE AVENUE SW	0640	2305		1	Eve	Wed	18	LARCENY-FROM VEHICLE	West End	T	-84.432760000000002	33.738120000000002
9638524	180671833	03/08/2018	02/28/2018	22:30:00	03/01/2018	02:30:00	505			400 LUCKIE ST	0660	2317		1	Morn	Thu		LARCENY-NON VEHICLE	Downtown	M	-84.396690000000007	33.765639999999998
9638525	180671862	03/08/2018	03/08/2018	10:00:00	03/08/2018	17:00:00	403			136 BELMONTE DR SW	0511	2202		1	Day	Thu	20	BURGLARY-RESIDENCE	Cascade Avenue/Road	S	-84.444370000000006	33.725189999999998
9638526	180671995	03/08/2018	03/08/2018	17:50:00	03/08/2018	17:58:00	204			2118 DEFOORS FERRY RD NW	0640	2305		1	Eve	Thu	18	LARCENY-FROM VEHICLE	Underwood Hills	D	-84.426320000000004	33.813479999999998
9638527	180672028	03/08/2018	03/08/2018	17:30:00	03/08/2018	18:04:00	102			835 MARTIN L KING JR DR NW	0630	2303		1	Eve	Thu	8	LARCENY-NON VEHICLE	Vine City	L	-84.414569999999998	33.755040000000001
9638528	180672095	03/08/2018	03/08/2018	14:30:00	03/08/2018	16:00:00	208			3500 PEACHTREE RD NE @Multiple	0630	2303		1	Eve	Thu	99	LARCENY-NON VEHICLE	North Buckhead	B	-84.362780000000001	33.853020000000001
9638529	180672216	03/08/2018	03/08/2018	18:00:00	03/08/2018	19:23:00	603			400 MERRITTS AVE NE @CENTRAL PARK	0640	2305		1	Eve	Thu	18	LARCENY-FROM VEHICLE	Old Fourth Ward	M	-84.374440000000007	33.769010000000002
9638530	180672260	03/08/2018	03/08/2018	18:30:00	03/08/2018	19:30:00	605			415 MEMORIAL DR SE	0640	2305		2	Eve	Thu	18	LARCENY-FROM VEHICLE	Grant Park	W	-84.374229999999997	33.746519999999997
9638531	180672296	03/08/2018	03/08/2018	20:00:00	03/08/2018	20:24:00	204			1801 HOWELL MILL RD NW	0630	2303	10	1	Eve	Thu	7	LARCENY-NON VEHICLE	Berkeley Park	D	-84.412779999999998	33.803879999999999
9638532	180672316	03/08/2018	03/08/2018	19:45:00	03/08/2018	20:05:00	110			709 HORTENSE PL NW @GROVE PARK	0640	2305		1	Eve	Thu	18	LARCENY-FROM VEHICLE	Grove Park	J	-84.439449999999994	33.773139999999998
9638533	180672317	03/08/2018	03/08/2018	20:00:00	03/08/2018	20:08:00	105			1141 MOBILE ST NW	0410	1314		2	Eve	Thu	99	AGG ASSAULT	Hunter Hills	K	-84.424779999999998	33.76294
9638534	180672324	03/08/2018	03/08/2018	19:00:00	03/08/2018	21:00:00	101		903	600 GREENSFERRY AVE SW	0521	2204		2	Eve	Thu	26	BURGLARY-RESIDENCE	The Villages at Castleberry H	T	-84.407550000000001	33.74662
9638535	180672343	03/08/2018	03/08/2018	19:00:00	03/08/2018	20:18:00	203			1356 ENGLISH ST NW	0640	2305		1	Eve	Thu	18	LARCENY-FROM VEHICLE	Blandtown	D	-84.420670000000001	33.793309999999998
9638536	180672367	03/08/2018	03/08/2018	08:00:00	03/08/2018	20:30:00	413		1307	3378 GREENBRIAR PKWY SW	0511	2202		1	Day	Thu	26	BURGLARY-RESIDENCE		P	-84.502039999999994	33.683869999999999
9638537	180672397	03/08/2018	03/08/2018	14:00:00	03/08/2018	20:44:00	407			904 SOCIETY CIR SW	0710	2404		1	Eve	Thu	18	AUTO THEFT	Mays	H	-84.501490000000004	33.747010000000003
9638538	180672481	03/08/2018	03/08/2018	21:00:00	03/08/2018	21:16:00	602			884 LAKE AVE NE	0640	2305		1	Eve	Thu	13	LARCENY-FROM VEHICLE	Inman Park	N	-84.358789999999999	33.76117
9638539	180672494	03/08/2018	03/08/2018	20:30:00	03/08/2018	21:29:00	602			913 BERNINA AVE NE	0640	2305		1	Eve	Thu	18	LARCENY-FROM VEHICLE	Inman Park	N	-84.357560000000007	33.763959999999997
9638540	180672528	03/08/2018	03/08/2018	19:50:00	03/08/2018	21:45:00	604			569 EZZARD ST SE	0640	2305		1	Eve	Thu	18	LARCENY-FROM VEHICLE	Old Fourth Ward	M	-84.368610000000004	33.753050000000002
9638541	180672546	03/08/2018	03/08/2018	07:00:00	03/08/2018	20:00:00	405			2456 MARTIN L KING JR DR SW	0410	1314		1	Day	Thu		AGG ASSAULT	Harland Terrace	I	-84.467889999999997	33.751660000000001
9638542	180672549	03/08/2018	03/08/2018	19:15:00	03/08/2018	21:50:00	204			1801 HOWELL MILL RD NW	0710	2404		2	Eve	Thu	18	AUTO THEFT	Berkeley Park	D	-84.412779999999998	33.803879999999999
9638543	180672556	03/08/2018	03/08/2018	18:30:00	03/08/2018	21:00:00	205			1991 HOWELL MILL RD NW	0640	2305		1	Eve	Thu	21	LARCENY-FROM VEHICLE	Channing Valley	C	-84.412769999999995	33.809019999999997
9638544	180672681	03/08/2018	03/08/2018	19:15:00	03/08/2018	23:00:00	206			3050 PEACHTREE RD NW	0640	2305		1	Eve	Thu	18	LARCENY-FROM VEHICLE	Peachtree Heights West	B	-84.381020000000007	33.838760000000001
9638545	180672726	03/08/2018	03/08/2018	09:50:00	03/09/2018	12:00:00	507			221 BRADBERRY ST SW	0640	2305		1	Unk	Thu	13	LARCENY-FROM VEHICLE	Castleberry Hill	M	-84.401060000000001	33.748950000000001
9638864	180411814017	03/08/2018	02/10/2018	19:25:00	02/10/2018	19:25:00	204			1770 HOWELL MILL RD NW	0110	0911			Eve	Sat		HOMICIDE	Underwood Hills	D	-84.415019999999998	33.802669999999999
9638429	180660016	03/07/2018	03/06/2018	23:00:00	03/07/2018	00:01:00	602			448 MORELAND AVE NE	0640	2305		2	Morn	Tue	18	LARCENY-FROM VEHICLE	Inman Park	N	-84.349159999999998	33.766539999999999
9638430	180660106	03/07/2018	03/06/2018	23:00:00	03/07/2018	00:55:00	206			3179 PEACHTREE RD NE @MOONDOGS	0640	2305		1	Morn	Tue	18	LARCENY-FROM VEHICLE	Buckhead Village	B	-84.375489999999999	33.840960000000003
9638431	180660179	03/07/2018	03/06/2018	23:00:00	03/07/2018	00:30:00	602			913 BERNINA AVE NE	0640	2305		1	Morn	Tue		LARCENY-FROM VEHICLE	Inman Park	N	-84.357560000000007	33.763959999999997
9638432	180660183	03/07/2018	03/07/2018	00:30:00	03/07/2018	01:30:00	308			1143 ISA DR SE	0311	1204		1	Morn	Wed	13	ROBBERY-PEDESTRIAN	Thomasville Heights	Z	-84.351389999999995	33.70035
9638433	180660219	03/07/2018	03/07/2018	02:05:00	03/07/2018	02:10:00	211			702 LAKESHORE CIR NE	0311	1212		2	Morn	Wed	18	ROBBERY-PEDESTRIAN	Lindridge/Martin Manor	F	-84.365470000000002	33.81653
9638434	180660223	03/07/2018	03/07/2018	02:14:00	03/07/2018	02:14:00	301			1401 BELMONT AVE SW	0640	2305		1	Morn	Wed		LARCENY-FROM VEHICLE	Capitol View	X	-84.410129999999995	33.7166
9638435	180660486	03/07/2018	03/06/2018	06:45:00	03/07/2018	12:00:00	210			3393 PEACHTREE RD NE @Multiple	0670	2308		1	Unk	Tue	6	LARCENY-NON VEHICLE	Lenox	B	-84.362120000000004	33.846760000000003
9638436	180660532	03/07/2018	03/06/2018	20:30:00	03/07/2018	07:00:00	213	R	3	1616 PIEDMONT AVE NE	0640	2305		1	Morn	Wed	18	LARCENY-FROM VEHICLE	Piedmont Heights	F	-84.368250000000003	33.798479999999998
9638437	180660556	03/07/2018	03/07/2018	07:25:00	03/07/2018	07:29:00	605			387 HILL ST SE	0640	2305		1	Day	Wed	23	LARCENY-FROM VEHICLE	Grant Park	W	-84.379739999999998	33.74436
9638438	180660679	03/07/2018	03/07/2018	08:00:00	03/07/2018	08:15:00	612			1668 EASTLAND RD SE	0630	2303		1	Day	Wed	23	LARCENY-NON VEHICLE	East Atlanta	W	-84.330380000000005	33.718980000000002
9638439	180660684	03/07/2018	03/07/2018	08:15:00	03/07/2018	08:25:00	605			371 BOULEVARD SE	0690	2399		1	Day	Wed	23	LARCENY-NON VEHICLE	Grant Park	W	-84.368700000000004	33.744500000000002
9638440	180660769	03/07/2018	03/06/2018	23:00:00	03/07/2018	09:05:00	302			806 HUMPHRIES ST SW	0511	2202		1	Morn	Wed	20	BURGLARY-RESIDENCE	Pittsburgh	V	-84.405379999999994	33.732979999999998
9638441	180660885	03/07/2018	03/07/2018	09:54:00	03/07/2018	09:54:00	413			3580 CAMPBELLTON RD SW	0640	2305		2	Day	Wed	23	LARCENY-FROM VEHICLE		P	-84.505840000000006	33.689900000000002
9638442	180660918	03/07/2018	03/07/2018	10:01:00	03/07/2018	10:30:00	102			835 MARTIN L KING JR DR NW	0630	2303	10	1	Day	Wed	12	LARCENY-NON VEHICLE	Vine City	L	-84.414569999999998	33.755040000000001
9638443	180660973	03/07/2018	03/07/2018	10:30:00	03/07/2018	10:38:00	413			4759 CARSON PASS SW	0420	1315K		1	Day	Wed	20	AGG ASSAULT	Arlington Estates	P	-84.544150000000002	33.687060000000002
9638444	180660986	03/07/2018	03/07/2018	10:25:00	03/07/2018	10:30:00	105			15 OLLIE ST NW	0640	2305		3	Day	Wed	13	LARCENY-FROM VEHICLE	Washington Park	K	-84.421080000000003	33.755229999999997
9638445	180660995	03/07/2018	03/06/2018	23:30:00	03/07/2018	10:00:00	405		D11	2800 MARTIN L KING JR DR SW	0650	2304		1	Morn	Wed	20	LARCENY-FROM VEHICLE	Harland Terrace	I	-84.479299999999995	33.754309999999997
9638446	180661020	03/07/2018	03/07/2018	10:01:00	03/07/2018	10:30:00	102			835 MARTIN L KING JR DR NW	0630	2303	10	1	Day	Wed	12	LARCENY-NON VEHICLE	Vine City	L	-84.414569999999998	33.755040000000001
9638447	180661025	03/07/2018	03/06/2018	22:00:00	03/07/2018	06:00:00	310			196 POLAR ROCK RD SW	0710	2404		1	Morn	Wed	20	AUTO THEFT	Polar Rock	Z	-84.395300000000006	33.695419999999999
9638448	180661026	03/07/2018	03/07/2018	10:50:00	03/07/2018	10:55:00	104			1716 BROWNING ST NW	0640	2305		1	Day	Wed	13	LARCENY-FROM VEHICLE	Mozley Park	K	-84.443309999999997	33.752279999999999
9638449	180661244	03/07/2018	03/07/2018	12:20:00	03/07/2018	12:40:00	608			337 MORELAND AVE NE	0640	2305		1	Day	Wed	18	LARCENY-FROM VEHICLE	Candler Park	N	-84.349010000000007	33.763599999999997
9638450	180661257	03/07/2018	03/07/2018	10:00:00	03/07/2018	12:30:00	208			3242 PEACHTREE RD NE	0640	2305		1	Day	Wed	18	LARCENY-FROM VEHICLE	Buckhead Village	B	-84.375879999999995	33.840310000000002
9638451	180661258	03/07/2018	03/07/2018	01:20:00	03/07/2018	01:28:00	414			3730 CARMIA DR SW @PUBLIX - CARMIA	0630	2303	10	1	Morn	Wed	11	LARCENY-NON VEHICLE	Princeton Lakes	P	-84.510900000000007	33.655729999999998
9638452	180661292	03/07/2018	03/07/2018	11:30:00	03/07/2018	13:10:00	208			3350 PEACHTREE RD NE	0640	2305		1	Day	Wed		LARCENY-FROM VEHICLE	North Buckhead	B	-84.368489999999994	33.847920000000002
9638453	180661340	03/07/2018	03/07/2018	04:00:00	03/07/2018	09:30:00	205		A3	99 PEACHTREE MEMORIAL DR NW	0640	2305		1	Morn	Wed	18	LARCENY-FROM VEHICLE		C	-84.393029999999996	33.817270000000001
9638454	180661353	03/07/2018	03/07/2018	10:00:00	03/07/2018	14:00:00	609		B	51 MORELAND AVE NE	0511	2202		1	Day	Wed	20	BURGLARY-RESIDENCE	Edgewood	O	-84.349080000000001	33.754809999999999
9638455	180661457	03/07/2018	03/07/2018	10:30:00	03/07/2018	14:30:00	311			2950 OLD JONESBORO RD SW	0511	2202		1	Day	Wed	20	BURGLARY-RESIDENCE	Hammond Park	X	-84.406949999999995	33.674489999999999
